,item_id_a,item_id_b,mode,s_id,d_id
30103,9606.ENSP00000225577,9606.ENSP00000219334,ptmod,195,1048
30104,9606.ENSP00000225577,9606.ENSP00000219476,inhibition,195,16
30105,9606.ENSP00000225577,9606.ENSP00000219476,binding,195,16
30106,9606.ENSP00000225577,9606.ENSP00000219476,catalysis,195,16
30107,9606.ENSP00000225577,9606.ENSP00000221972,activation,195,902
30108,9606.ENSP00000225577,9606.ENSP00000221138,activation,195,21
30109,9606.ENSP00000225577,9606.ENSP00000220062,inhibition,195,260
30110,9606.ENSP00000225577,9606.ENSP00000219476,ptmod,195,16
30111,9606.ENSP00000225577,9606.ENSP00000219476,ptmod,195,16
30112,9606.ENSP00000225577,9606.ENSP00000221138,activation,195,21
30113,9606.ENSP00000225577,9606.ENSP00000220062,inhibition,195,260
30114,9606.ENSP00000225577,9606.ENSP00000220062,ptmod,195,260
30115,9606.ENSP00000225577,9606.ENSP00000221930,activation,195,145
30116,9606.ENSP00000225577,9606.ENSP00000221138,catalysis,195,21
30117,9606.ENSP00000225577,9606.ENSP00000221138,binding,195,21
30118,9606.ENSP00000225577,9606.ENSP00000221138,binding,195,21
30119,9606.ENSP00000225577,9606.ENSP00000221138,ptmod,195,21
30120,9606.ENSP00000225577,9606.ENSP00000221138,inhibition,195,21
30121,9606.ENSP00000225577,9606.ENSP00000221138,inhibition,195,21
30122,9606.ENSP00000225577,9606.ENSP00000262039,expression,195,61
30123,9606.ENSP00000225577,9606.ENSP00000250160,ptmod,195,684
30124,9606.ENSP00000225577,9606.ENSP00000232461,activation,195,32
30125,9606.ENSP00000225577,9606.ENSP00000228280,activation,195,605
30126,9606.ENSP00000225577,9606.ENSP00000225688,inhibition,195,267
30127,9606.ENSP00000225577,9606.ENSP00000222330,ptmod,195,192
30128,9606.ENSP00000225577,9606.ENSP00000222330,inhibition,195,192
30129,9606.ENSP00000225577,9606.ENSP00000222330,ptmod,195,192
30130,9606.ENSP00000225577,9606.ENSP00000226730,activation,195,681
30131,9606.ENSP00000225577,9606.ENSP00000226247,catalysis,195,1280
30132,9606.ENSP00000225577,9606.ENSP00000225688,inhibition,195,267
30133,9606.ENSP00000225577,9606.ENSP00000225688,ptmod,195,267
30134,9606.ENSP00000225577,9606.ENSP00000226247,ptmod,195,1280
30135,9606.ENSP00000225577,9606.ENSP00000226247,inhibition,195,1280
30136,9606.ENSP00000225577,9606.ENSP00000226247,inhibition,195,1280
30137,9606.ENSP00000225577,9606.ENSP00000232375,ptmod,195,1184
30138,9606.ENSP00000225577,9606.ENSP00000229264,activation,195,26
30139,9606.ENSP00000225577,9606.ENSP00000228307,activation,195,24
30140,9606.ENSP00000225577,9606.ENSP00000229002,ptmod,195,265
30141,9606.ENSP00000225577,9606.ENSP00000229002,inhibition,195,265
30142,9606.ENSP00000225577,9606.ENSP00000229002,inhibition,195,265
30143,9606.ENSP00000225577,9606.ENSP00000232375,activation,195,1184
30144,9606.ENSP00000225577,9606.ENSP00000229794,catalysis,195,23
30145,9606.ENSP00000225577,9606.ENSP00000229264,ptmod,195,26
30146,9606.ENSP00000225577,9606.ENSP00000229794,activation,195,23
30147,9606.ENSP00000225577,9606.ENSP00000229794,ptmod,195,23
30148,9606.ENSP00000225577,9606.ENSP00000229794,inhibition,195,23
30149,9606.ENSP00000225577,9606.ENSP00000229794,inhibition,195,23
30150,9606.ENSP00000225577,9606.ENSP00000248996,ptmod,195,39
30151,9606.ENSP00000225577,9606.ENSP00000245304,inhibition,195,277
30152,9606.ENSP00000225577,9606.ENSP00000240139,inhibition,195,34
30153,9606.ENSP00000225577,9606.ENSP00000232564,ptmod,195,33
30154,9606.ENSP00000225577,9606.ENSP00000232461,ptmod,195,32
30155,9606.ENSP00000225577,9606.ENSP00000232564,activation,195,33
30156,9606.ENSP00000225577,9606.ENSP00000240139,inhibition,195,34
30157,9606.ENSP00000225577,9606.ENSP00000240139,activation,195,34
30158,9606.ENSP00000225577,9606.ENSP00000240139,catalysis,195,34
30159,9606.ENSP00000225577,9606.ENSP00000245304,inhibition,195,277
30160,9606.ENSP00000225577,9606.ENSP00000241463,inhibition,195,276
30161,9606.ENSP00000225577,9606.ENSP00000240139,ptmod,195,34
30162,9606.ENSP00000225577,9606.ENSP00000241463,inhibition,195,276
30163,9606.ENSP00000225577,9606.ENSP00000244050,ptmod,195,184
30164,9606.ENSP00000225577,9606.ENSP00000241463,ptmod,195,276
30165,9606.ENSP00000225577,9606.ENSP00000244050,activation,195,184
30166,9606.ENSP00000225577,9606.ENSP00000248996,activation,195,39
30167,9606.ENSP00000225577,9606.ENSP00000246957,binding,195,93
30168,9606.ENSP00000225577,9606.ENSP00000246792,inhibition,195,223
30169,9606.ENSP00000225577,9606.ENSP00000245304,ptmod,195,277
30170,9606.ENSP00000225577,9606.ENSP00000246792,inhibition,195,223
30171,9606.ENSP00000225577,9606.ENSP00000246957,binding,195,93
30172,9606.ENSP00000225577,9606.ENSP00000246792,ptmod,195,223
30173,9606.ENSP00000225577,9606.ENSP00000246957,activation,195,93
30174,9606.ENSP00000225577,9606.ENSP00000248975,activation,195,37
30175,9606.ENSP00000225577,9606.ENSP00000246957,reaction,195,93
30176,9606.ENSP00000225577,9606.ENSP00000246957,reaction,195,93
30177,9606.ENSP00000225577,9606.ENSP00000246957,reaction,195,93
30178,9606.ENSP00000225577,9606.ENSP00000248706,ptmod,195,279
30179,9606.ENSP00000225577,9606.ENSP00000248706,inhibition,195,279
30180,9606.ENSP00000225577,9606.ENSP00000248706,inhibition,195,279
30181,9606.ENSP00000225577,9606.ENSP00000262039,expression,195,61
30182,9606.ENSP00000225577,9606.ENSP00000256196,inhibition,195,231
30183,9606.ENSP00000225577,9606.ENSP00000254654,binding,195,910
30184,9606.ENSP00000225577,9606.ENSP00000250971,ptmod,195,1
30185,9606.ENSP00000225577,9606.ENSP00000250559,inhibition,195,284
30186,9606.ENSP00000225577,9606.ENSP00000250448,inhibition,195,1271
30187,9606.ENSP00000225577,9606.ENSP00000250448,inhibition,195,1271
30188,9606.ENSP00000225577,9606.ENSP00000250971,activation,195,1
30189,9606.ENSP00000225577,9606.ENSP00000250559,inhibition,195,284
30190,9606.ENSP00000225577,9606.ENSP00000250559,ptmod,195,284
30191,9606.ENSP00000225577,9606.ENSP00000254235,catalysis,195,845
30192,9606.ENSP00000225577,9606.ENSP00000251337,ptmod,195,45
30193,9606.ENSP00000225577,9606.ENSP00000250971,ptmod,195,1
30194,9606.ENSP00000225577,9606.ENSP00000251337,activation,195,45
30195,9606.ENSP00000225577,9606.ENSP00000254235,activation,195,845
30196,9606.ENSP00000225577,9606.ENSP00000256196,inhibition,195,231
30197,9606.ENSP00000225577,9606.ENSP00000254654,reaction,195,910
30198,9606.ENSP00000225577,9606.ENSP00000254654,catalysis,195,910
30199,9606.ENSP00000225577,9606.ENSP00000254654,binding,195,910
30200,9606.ENSP00000225577,9606.ENSP00000254654,catalysis,195,910
30201,9606.ENSP00000225577,9606.ENSP00000254654,ptmod,195,910
30202,9606.ENSP00000225577,9606.ENSP00000254654,inhibition,195,910
30203,9606.ENSP00000225577,9606.ENSP00000254654,inhibition,195,910
30204,9606.ENSP00000225577,9606.ENSP00000256078,ptmod,195,232
30205,9606.ENSP00000225577,9606.ENSP00000254854,activation,195,748
30206,9606.ENSP00000225577,9606.ENSP00000254654,reaction,195,910
30207,9606.ENSP00000225577,9606.ENSP00000254654,reaction,195,910
30208,9606.ENSP00000225577,9606.ENSP00000256078,inhibition,195,232
30209,9606.ENSP00000225577,9606.ENSP00000254854,catalysis,195,748
30210,9606.ENSP00000225577,9606.ENSP00000256078,inhibition,195,232
30211,9606.ENSP00000225577,9606.ENSP00000262039,catalysis,195,61
30212,9606.ENSP00000225577,9606.ENSP00000261170,activation,195,750
30213,9606.ENSP00000225577,9606.ENSP00000256953,ptmod,195,288
30214,9606.ENSP00000225577,9606.ENSP00000256644,catalysis,195,620
30215,9606.ENSP00000225577,9606.ENSP00000256196,ptmod,195,231
30216,9606.ENSP00000225577,9606.ENSP00000256644,activation,195,620
30217,9606.ENSP00000225577,9606.ENSP00000256953,inhibition,195,288
30218,9606.ENSP00000225577,9606.ENSP00000256644,inhibition,195,620
30219,9606.ENSP00000225577,9606.ENSP00000256953,inhibition,195,288
30220,9606.ENSP00000225577,9606.ENSP00000260600,catalysis,195,852
30221,9606.ENSP00000225577,9606.ENSP00000259806,inhibition,195,1283
30222,9606.ENSP00000225577,9606.ENSP00000257749,ptmod,195,1563
30223,9606.ENSP00000225577,9606.ENSP00000259806,catalysis,195,1283
30224,9606.ENSP00000225577,9606.ENSP00000260600,activation,195,852
30225,9606.ENSP00000225577,9606.ENSP00000259806,inhibition,195,1283
30226,9606.ENSP00000225577,9606.ENSP00000259806,ptmod,195,1283
30227,9606.ENSP00000225577,9606.ENSP00000262039,activation,195,61
30228,9606.ENSP00000225577,9606.ENSP00000261845,activation,195,59
30229,9606.ENSP00000225577,9606.ENSP00000261302,inhibition,195,1282
30230,9606.ENSP00000225577,9606.ENSP00000261170,catalysis,195,750
30231,9606.ENSP00000225577,9606.ENSP00000261302,catalysis,195,1282
30232,9606.ENSP00000225577,9606.ENSP00000261769,expression,195,608
30233,9606.ENSP00000225577,9606.ENSP00000261302,inhibition,195,1282
30234,9606.ENSP00000225577,9606.ENSP00000261302,ptmod,195,1282
30235,9606.ENSP00000225577,9606.ENSP00000262039,activation,195,61
30236,9606.ENSP00000225577,9606.ENSP00000261845,inhibition,195,59
30237,9606.ENSP00000225577,9606.ENSP00000261845,catalysis,195,59
30238,9606.ENSP00000225577,9606.ENSP00000261845,inhibition,195,59
30239,9606.ENSP00000225577,9606.ENSP00000261845,ptmod,195,59
30240,9606.ENSP00000225577,9606.ENSP00000262187,ptmod,195,297
30241,9606.ENSP00000225577,9606.ENSP00000262056,ptmod,195,952
30242,9606.ENSP00000225577,9606.ENSP00000262056,activation,195,952
30243,9606.ENSP00000225577,9606.ENSP00000262039,inhibition,195,61
30244,9606.ENSP00000225577,9606.ENSP00000262039,ptmod,195,61
30245,9606.ENSP00000225577,9606.ENSP00000262056,ptmod,195,952
30246,9606.ENSP00000225577,9606.ENSP00000262056,activation,195,952
30247,9606.ENSP00000225577,9606.ENSP00000262056,catalysis,195,952
30248,9606.ENSP00000225577,9606.ENSP00000262187,ptmod,195,297
30249,9606.ENSP00000225577,9606.ENSP00000262187,catalysis,195,297
30250,9606.ENSP00000225577,9606.ENSP00000262187,activation,195,297
30251,9606.ENSP00000225577,9606.ENSP00000262187,catalysis,195,297
30252,9606.ENSP00000225577,9606.ENSP00000262187,inhibition,195,297
30253,9606.ENSP00000225577,9606.ENSP00000262187,inhibition,195,297
30254,9606.ENSP00000225577,9606.ENSP00000262187,inhibition,195,297
30255,9606.ENSP00000225577,9606.ENSP00000262300,ptmod,195,482
30256,9606.ENSP00000225577,9606.ENSP00000262300,inhibition,195,482
30257,9606.ENSP00000225577,9606.ENSP00000262300,inhibition,195,482
30258,9606.ENSP00000225603,9606.ENSP00000219070,expression,1463,304
30259,9606.ENSP00000225655,9606.ENSP00000160382,binding,262,978
30260,9606.ENSP00000225655,9606.ENSP00000160382,binding,262,978
30261,9606.ENSP00000225655,9606.ENSP00000160382,activation,262,978
30262,9606.ENSP00000225655,9606.ENSP00000005340,binding,262,5
30263,9606.ENSP00000225655,9606.ENSP00000005340,binding,262,5
30264,9606.ENSP00000225655,9606.ENSP00000256001,binding,262,1202
30265,9606.ENSP00000225655,9606.ENSP00000224784,reaction,262,148
30266,9606.ENSP00000225655,9606.ENSP00000224784,binding,262,148
30267,9606.ENSP00000225655,9606.ENSP00000224784,activation,262,148
30268,9606.ENSP00000225655,9606.ENSP00000224784,reaction,262,148
30269,9606.ENSP00000225655,9606.ENSP00000224784,binding,262,148
30270,9606.ENSP00000225655,9606.ENSP00000224784,reaction,262,148
30271,9606.ENSP00000225655,9606.ENSP00000256001,binding,262,1202
30272,9606.ENSP00000225655,9606.ENSP00000256001,activation,262,1202
30273,9606.ENSP00000225655,9606.ENSP00000252071,binding,262,1200
30274,9606.ENSP00000225655,9606.ENSP00000252071,activation,262,1200
30275,9606.ENSP00000225655,9606.ENSP00000252071,binding,262,1200
30276,9606.ENSP00000225655,9606.ENSP00000254286,binding,262,164
30277,9606.ENSP00000225655,9606.ENSP00000254286,activation,262,164
30278,9606.ENSP00000225655,9606.ENSP00000254286,binding,262,164
30279,9606.ENSP00000225688,9606.ENSP00000229794,reaction,267,23
30280,9606.ENSP00000225688,9606.ENSP00000229794,reaction,267,23
30281,9606.ENSP00000225688,9606.ENSP00000166244,catalysis,267,208
30282,9606.ENSP00000225688,9606.ENSP00000166244,binding,267,208
30283,9606.ENSP00000225688,9606.ENSP00000012443,catalysis,267,4
30284,9606.ENSP00000225688,9606.ENSP00000166244,binding,267,208
30285,9606.ENSP00000225688,9606.ENSP00000005340,binding,267,5
30286,9606.ENSP00000225688,9606.ENSP00000005340,binding,267,5
30287,9606.ENSP00000225688,9606.ENSP00000078429,activation,267,10
30288,9606.ENSP00000225688,9606.ENSP00000020673,catalysis,267,9
30289,9606.ENSP00000225688,9606.ENSP00000019317,inhibition,267,2
30290,9606.ENSP00000225688,9606.ENSP00000019317,activation,267,2
30291,9606.ENSP00000225688,9606.ENSP00000019317,catalysis,267,2
30292,9606.ENSP00000225688,9606.ENSP00000020673,binding,267,9
30293,9606.ENSP00000225688,9606.ENSP00000019317,inhibition,267,2
30294,9606.ENSP00000225688,9606.ENSP00000020673,binding,267,9
30295,9606.ENSP00000225688,9606.ENSP00000075503,catalysis,267,209
30296,9606.ENSP00000225688,9606.ENSP00000020673,reaction,267,9
30297,9606.ENSP00000225688,9606.ENSP00000020673,catalysis,267,9
30298,9606.ENSP00000225688,9606.ENSP00000020673,reaction,267,9
30299,9606.ENSP00000225688,9606.ENSP00000075503,activation,267,209
30300,9606.ENSP00000225688,9606.ENSP00000020673,reaction,267,9
30301,9606.ENSP00000225688,9606.ENSP00000075503,activation,267,209
30302,9606.ENSP00000225688,9606.ENSP00000229794,ptmod,267,23
30303,9606.ENSP00000225688,9606.ENSP00000216373,reaction,267,3
30304,9606.ENSP00000225688,9606.ENSP00000215659,binding,267,12
30305,9606.ENSP00000225688,9606.ENSP00000202677,inhibition,267,11
30306,9606.ENSP00000225688,9606.ENSP00000178640,catalysis,267,8
30307,9606.ENSP00000225688,9606.ENSP00000166244,reaction,267,208
30308,9606.ENSP00000225688,9606.ENSP00000166244,catalysis,267,208
30309,9606.ENSP00000225688,9606.ENSP00000166244,reaction,267,208
30310,9606.ENSP00000225688,9606.ENSP00000178640,binding,267,8
30311,9606.ENSP00000225688,9606.ENSP00000166244,reaction,267,208
30312,9606.ENSP00000225688,9606.ENSP00000178640,binding,267,8
30313,9606.ENSP00000225688,9606.ENSP00000202677,catalysis,267,11
30314,9606.ENSP00000225688,9606.ENSP00000178640,reaction,267,8
30315,9606.ENSP00000225688,9606.ENSP00000178640,catalysis,267,8
30316,9606.ENSP00000225688,9606.ENSP00000178640,inhibition,267,8
30317,9606.ENSP00000225688,9606.ENSP00000202677,activation,267,11
30318,9606.ENSP00000225688,9606.ENSP00000178640,reaction,267,8
30319,9606.ENSP00000225688,9606.ENSP00000178640,reaction,267,8
30320,9606.ENSP00000225688,9606.ENSP00000215659,activation,267,12
30321,9606.ENSP00000225688,9606.ENSP00000211287,catalysis,267,7
30322,9606.ENSP00000225688,9606.ENSP00000211287,activation,267,7
30323,9606.ENSP00000225688,9606.ENSP00000202677,inhibition,267,11
30324,9606.ENSP00000225688,9606.ENSP00000202677,inhibition,267,11
30325,9606.ENSP00000225688,9606.ENSP00000211287,catalysis,267,7
30326,9606.ENSP00000225688,9606.ENSP00000211287,binding,267,7
30327,9606.ENSP00000225688,9606.ENSP00000211287,binding,267,7
30328,9606.ENSP00000225688,9606.ENSP00000211287,reaction,267,7
30329,9606.ENSP00000225688,9606.ENSP00000211287,inhibition,267,7
30330,9606.ENSP00000225688,9606.ENSP00000211287,inhibition,267,7
30331,9606.ENSP00000225688,9606.ENSP00000211287,inhibition,267,7
30332,9606.ENSP00000225688,9606.ENSP00000211287,reaction,267,7
30333,9606.ENSP00000225688,9606.ENSP00000211287,ptmod,267,7
30334,9606.ENSP00000225688,9606.ENSP00000211287,reaction,267,7
30335,9606.ENSP00000225688,9606.ENSP00000216373,reaction,267,3
30336,9606.ENSP00000225688,9606.ENSP00000215832,catalysis,267,13
30337,9606.ENSP00000225688,9606.ENSP00000215659,ptmod,267,12
30338,9606.ENSP00000225688,9606.ENSP00000215659,catalysis,267,12
30339,9606.ENSP00000225688,9606.ENSP00000215659,binding,267,12
30340,9606.ENSP00000225688,9606.ENSP00000215659,catalysis,267,12
30341,9606.ENSP00000225688,9606.ENSP00000215659,inhibition,267,12
30342,9606.ENSP00000225688,9606.ENSP00000215659,inhibition,267,12
30343,9606.ENSP00000225688,9606.ENSP00000215659,inhibition,267,12
30344,9606.ENSP00000225688,9606.ENSP00000215832,catalysis,267,13
30345,9606.ENSP00000225688,9606.ENSP00000215659,reaction,267,12
30346,9606.ENSP00000225688,9606.ENSP00000215659,reaction,267,12
30347,9606.ENSP00000225688,9606.ENSP00000215659,reaction,267,12
30348,9606.ENSP00000225688,9606.ENSP00000215832,binding,267,13
30349,9606.ENSP00000225688,9606.ENSP00000215832,activation,267,13
30350,9606.ENSP00000225688,9606.ENSP00000215832,binding,267,13
30351,9606.ENSP00000225688,9606.ENSP00000216373,reaction,267,3
30352,9606.ENSP00000225688,9606.ENSP00000215832,reaction,267,13
30353,9606.ENSP00000225688,9606.ENSP00000215832,inhibition,267,13
30354,9606.ENSP00000225688,9606.ENSP00000215832,inhibition,267,13
30355,9606.ENSP00000225688,9606.ENSP00000215832,inhibition,267,13
30356,9606.ENSP00000225688,9606.ENSP00000215832,reaction,267,13
30357,9606.ENSP00000225688,9606.ENSP00000215832,ptmod,267,13
30358,9606.ENSP00000225688,9606.ENSP00000215832,reaction,267,13
30359,9606.ENSP00000225688,9606.ENSP00000216373,catalysis,267,3
30360,9606.ENSP00000225688,9606.ENSP00000216373,activation,267,3
30361,9606.ENSP00000225688,9606.ENSP00000216274,activation,267,212
30362,9606.ENSP00000225688,9606.ENSP00000216274,activation,267,212
30363,9606.ENSP00000225688,9606.ENSP00000216373,catalysis,267,3
30364,9606.ENSP00000225688,9606.ENSP00000216373,binding,267,3
30365,9606.ENSP00000225688,9606.ENSP00000216373,binding,267,3
30366,9606.ENSP00000225688,9606.ENSP00000229794,inhibition,267,23
30367,9606.ENSP00000225688,9606.ENSP00000219255,activation,267,17
30368,9606.ENSP00000225688,9606.ENSP00000219409,reaction,267,19
30369,9606.ENSP00000225688,9606.ENSP00000219255,reaction,267,17
30370,9606.ENSP00000225688,9606.ENSP00000219255,binding,267,17
30371,9606.ENSP00000225688,9606.ENSP00000219255,binding,267,17
30372,9606.ENSP00000225688,9606.ENSP00000219409,binding,267,19
30373,9606.ENSP00000225688,9606.ENSP00000219409,activation,267,19
30374,9606.ENSP00000225688,9606.ENSP00000219409,binding,267,19
30375,9606.ENSP00000225688,9606.ENSP00000219476,ptmod,267,16
30376,9606.ENSP00000225688,9606.ENSP00000219476,activation,267,16
30377,9606.ENSP00000225688,9606.ENSP00000219409,reaction,267,19
30378,9606.ENSP00000225688,9606.ENSP00000219409,reaction,267,19
30379,9606.ENSP00000225688,9606.ENSP00000219476,inhibition,267,16
30380,9606.ENSP00000225688,9606.ENSP00000219476,activation,267,16
30381,9606.ENSP00000225688,9606.ENSP00000219476,inhibition,267,16
30382,9606.ENSP00000225688,9606.ENSP00000229794,inhibition,267,23
30383,9606.ENSP00000225688,9606.ENSP00000225577,inhibition,267,195
30384,9606.ENSP00000225688,9606.ENSP00000220751,activation,267,217
30385,9606.ENSP00000225688,9606.ENSP00000220751,activation,267,217
30386,9606.ENSP00000225688,9606.ENSP00000225577,inhibition,267,195
30387,9606.ENSP00000225688,9606.ENSP00000222345,catalysis,267,22
30388,9606.ENSP00000225688,9606.ENSP00000222345,activation,267,22
30389,9606.ENSP00000225688,9606.ENSP00000222345,inhibition,267,22
30390,9606.ENSP00000225688,9606.ENSP00000222345,inhibition,267,22
30391,9606.ENSP00000225688,9606.ENSP00000222345,inhibition,267,22
30392,9606.ENSP00000225688,9606.ENSP00000229794,inhibition,267,23
30393,9606.ENSP00000225688,9606.ENSP00000228945,reaction,267,27
30394,9606.ENSP00000225688,9606.ENSP00000228945,activation,267,27
30395,9606.ENSP00000225688,9606.ENSP00000225577,ptmod,267,195
30396,9606.ENSP00000225688,9606.ENSP00000228945,reaction,267,27
30397,9606.ENSP00000225688,9606.ENSP00000228945,binding,267,27
30398,9606.ENSP00000225688,9606.ENSP00000228945,binding,267,27
30399,9606.ENSP00000225688,9606.ENSP00000229794,catalysis,267,23
30400,9606.ENSP00000225688,9606.ENSP00000229794,activation,267,23
30401,9606.ENSP00000225688,9606.ENSP00000228945,reaction,267,27
30402,9606.ENSP00000225688,9606.ENSP00000229264,activation,267,26
30403,9606.ENSP00000225688,9606.ENSP00000229794,catalysis,267,23
30404,9606.ENSP00000225688,9606.ENSP00000229794,binding,267,23
30405,9606.ENSP00000225688,9606.ENSP00000229794,binding,267,23
30406,9606.ENSP00000225688,9606.ENSP00000260404,catalysis,267,43
30407,9606.ENSP00000225688,9606.ENSP00000238081,inhibition,267,31
30408,9606.ENSP00000225688,9606.ENSP00000230449,reaction,267,14
30409,9606.ENSP00000225688,9606.ENSP00000229794,reaction,267,23
30410,9606.ENSP00000225688,9606.ENSP00000230449,binding,267,14
30411,9606.ENSP00000225688,9606.ENSP00000230449,activation,267,14
30412,9606.ENSP00000225688,9606.ENSP00000230449,binding,267,14
30413,9606.ENSP00000225688,9606.ENSP00000238081,catalysis,267,31
30414,9606.ENSP00000225688,9606.ENSP00000238081,activation,267,31
30415,9606.ENSP00000225688,9606.ENSP00000232461,activation,267,32
30416,9606.ENSP00000225688,9606.ENSP00000232564,activation,267,33
30417,9606.ENSP00000225688,9606.ENSP00000238081,catalysis,267,31
30418,9606.ENSP00000225688,9606.ENSP00000238081,binding,267,31
30419,9606.ENSP00000225688,9606.ENSP00000238081,binding,267,31
30420,9606.ENSP00000225688,9606.ENSP00000238081,reaction,267,31
30421,9606.ENSP00000225688,9606.ENSP00000238081,inhibition,267,31
30422,9606.ENSP00000225688,9606.ENSP00000238081,reaction,267,31
30423,9606.ENSP00000225688,9606.ENSP00000238081,reaction,267,31
30424,9606.ENSP00000225688,9606.ENSP00000241453,catalysis,267,221
30425,9606.ENSP00000225688,9606.ENSP00000241453,activation,267,221
30426,9606.ENSP00000225688,9606.ENSP00000241453,activation,267,221
30427,9606.ENSP00000225688,9606.ENSP00000248975,binding,267,37
30428,9606.ENSP00000225688,9606.ENSP00000248975,binding,267,37
30429,9606.ENSP00000225688,9606.ENSP00000248975,activation,267,37
30430,9606.ENSP00000225688,9606.ENSP00000248975,reaction,267,37
30431,9606.ENSP00000225688,9606.ENSP00000248975,inhibition,267,37
30432,9606.ENSP00000225688,9606.ENSP00000248975,catalysis,267,37
30433,9606.ENSP00000225688,9606.ENSP00000248975,catalysis,267,37
30434,9606.ENSP00000225688,9606.ENSP00000248975,reaction,267,37
30435,9606.ENSP00000225688,9606.ENSP00000248975,inhibition,267,37
30436,9606.ENSP00000225688,9606.ENSP00000248975,reaction,267,37
30437,9606.ENSP00000225688,9606.ENSP00000248996,activation,267,39
30438,9606.ENSP00000225688,9606.ENSP00000260404,catalysis,267,43
30439,9606.ENSP00000225688,9606.ENSP00000254695,inhibition,267,47
30440,9606.ENSP00000225688,9606.ENSP00000251849,inhibition,267,42
30441,9606.ENSP00000225688,9606.ENSP00000251630,catalysis,267,225
30442,9606.ENSP00000225688,9606.ENSP00000251630,activation,267,225
30443,9606.ENSP00000225688,9606.ENSP00000251337,activation,267,45
30444,9606.ENSP00000225688,9606.ENSP00000251630,activation,267,225
30445,9606.ENSP00000225688,9606.ENSP00000251849,inhibition,267,42
30446,9606.ENSP00000225688,9606.ENSP00000251849,binding,267,42
30447,9606.ENSP00000225688,9606.ENSP00000251849,activation,267,42
30448,9606.ENSP00000225688,9606.ENSP00000251849,activation,267,42
30449,9606.ENSP00000225688,9606.ENSP00000251849,catalysis,267,42
30450,9606.ENSP00000225688,9606.ENSP00000251849,binding,267,42
30451,9606.ENSP00000225688,9606.ENSP00000251849,catalysis,267,42
30452,9606.ENSP00000225688,9606.ENSP00000254695,catalysis,267,47
30453,9606.ENSP00000225688,9606.ENSP00000251849,reaction,267,42
30454,9606.ENSP00000225688,9606.ENSP00000251849,ptmod,267,42
30455,9606.ENSP00000225688,9606.ENSP00000251849,reaction,267,42
30456,9606.ENSP00000225688,9606.ENSP00000253055,activation,267,227
30457,9606.ENSP00000225688,9606.ENSP00000251849,reaction,267,42
30458,9606.ENSP00000225688,9606.ENSP00000253055,activation,267,227
30459,9606.ENSP00000225688,9606.ENSP00000254695,activation,267,47
30460,9606.ENSP00000225688,9606.ENSP00000253401,catalysis,267,46
30461,9606.ENSP00000225688,9606.ENSP00000253401,activation,267,46
30462,9606.ENSP00000225688,9606.ENSP00000260404,binding,267,43
30463,9606.ENSP00000225688,9606.ENSP00000254695,inhibition,267,47
30464,9606.ENSP00000225688,9606.ENSP00000254695,inhibition,267,47
30465,9606.ENSP00000225688,9606.ENSP00000260404,binding,267,43
30466,9606.ENSP00000225688,9606.ENSP00000257290,activation,267,234
30467,9606.ENSP00000225688,9606.ENSP00000257290,activation,267,234
30468,9606.ENSP00000225688,9606.ENSP00000257290,catalysis,267,234
30469,9606.ENSP00000225688,9606.ENSP00000260404,activation,267,43
30470,9606.ENSP00000225688,9606.ENSP00000259808,activation,267,236
30471,9606.ENSP00000225688,9606.ENSP00000259808,activation,267,236
30472,9606.ENSP00000225688,9606.ENSP00000261845,inhibition,267,59
30473,9606.ENSP00000225688,9606.ENSP00000260404,reaction,267,43
30474,9606.ENSP00000225688,9606.ENSP00000260404,reaction,267,43
30475,9606.ENSP00000225688,9606.ENSP00000260404,reaction,267,43
30476,9606.ENSP00000225688,9606.ENSP00000261845,inhibition,267,59
30477,9606.ENSP00000225688,9606.ENSP00000261799,catalysis,267,229
30478,9606.ENSP00000225688,9606.ENSP00000261799,activation,267,229
30479,9606.ENSP00000225688,9606.ENSP00000261799,activation,267,229
30480,9606.ENSP00000225688,9606.ENSP00000261845,inhibition,267,59
30481,9606.ENSP00000225688,9606.ENSP00000261845,binding,267,59
30482,9606.ENSP00000225688,9606.ENSP00000261845,activation,267,59
30483,9606.ENSP00000225688,9606.ENSP00000261845,catalysis,267,59
30484,9606.ENSP00000225688,9606.ENSP00000261845,binding,267,59
30485,9606.ENSP00000225688,9606.ENSP00000261845,catalysis,267,59
30486,9606.ENSP00000225688,9606.ENSP00000262211,inhibition,267,196
30487,9606.ENSP00000225688,9606.ENSP00000261937,catalysis,267,237
30488,9606.ENSP00000225688,9606.ENSP00000261845,reaction,267,59
30489,9606.ENSP00000225688,9606.ENSP00000261845,ptmod,267,59
30490,9606.ENSP00000225688,9606.ENSP00000261845,reaction,267,59
30491,9606.ENSP00000225688,9606.ENSP00000261937,activation,267,237
30492,9606.ENSP00000225688,9606.ENSP00000261845,reaction,267,59
30493,9606.ENSP00000225688,9606.ENSP00000261937,activation,267,237
30494,9606.ENSP00000225688,9606.ENSP00000262211,inhibition,267,196
30495,9606.ENSP00000225688,9606.ENSP00000261991,ptmod,267,198
30496,9606.ENSP00000225688,9606.ENSP00000261991,inhibition,267,198
30497,9606.ENSP00000225688,9606.ENSP00000261991,inhibition,267,198
30498,9606.ENSP00000225688,9606.ENSP00000262039,binding,267,61
30499,9606.ENSP00000225688,9606.ENSP00000262039,activation,267,61
